EVSI	Semiconductor - Specialized
CSIQ	Semiconductor - Specialized
UCTT	Semiconductor - Specialized
MCHP	Semiconductor - Specialized
SIGM	Semiconductor - Specialized
HORI	Semiconductor - Specialized
VSLR	Semiconductor - Specialized
TSL	Semiconductor - Specialized
DION	Semiconductor - Specialized
LLTC	Semiconductor - Specialized
DSTI	Semiconductor - Specialized
NVDA	Semiconductor - Specialized
MPWR	Semiconductor - Specialized
LOGC	Semiconductor - Specialized
SOL	Semiconductor - Specialized
MX	Semiconductor - Specialized
JASO	Semiconductor - Specialized
AKDS	Semiconductor - Specialized
NVEC	Semiconductor - Specialized
WSTI	Semiconductor - Specialized
SLTD	Semiconductor - Specialized
CAMT	Semiconductor Equipment & Materials
NVMI	Semiconductor Equipment & Materials
MLFAC.PA	Semiconductor Equipment & Materials
UTEK	Semiconductor Equipment & Materials
WFR.BE	Semiconductor Equipment & Materials
BTUI	Semiconductor Equipment & Materials
XCRA	Semiconductor Equipment & Materials
2336.HK	Semiconductor Equipment & Materials
GIG	Semiconductor Equipment & Materials
VXS.TO	Semiconductor Equipment & Materials
VEO.F	Semiconductor Equipment & Materials
ACLS	Semiconductor Equipment & Materials
TKY.BE	Semiconductor Equipment & Materials
R3Q.DE	Semiconductor Equipment & Materials
TER	Semiconductor Equipment & Materials
ENPH	Semiconductor Equipment & Materials
VAN.SG	Semiconductor Equipment & Materials
VAN.F	Semiconductor Equipment & Materials
VECO	Semiconductor Equipment & Materials
AMBA	Semiconductor Equipment & Materials
XXA.BE	Semiconductor Equipment & Materials
RBCN	Semiconductor Equipment & Materials
SEV.V	Semiconductor Equipment & Materials
0522.HK	Semiconductor Equipment & Materials
SODI	Semiconductor Equipment & Materials
TTDA.F	Semiconductor Equipment & Materials
NANO	Semiconductor Equipment & Materials
VAN.DU	Semiconductor Equipment & Materials
ATE	Semiconductor Equipment & Materials
ASYS	Semiconductor Equipment & Materials
CREE	Semiconductor Equipment & Materials
OKC.SG	Semiconductor Equipment & Materials
S3X.MU	Semiconductor Equipment & Materials
XXA.MU	Semiconductor Equipment & Materials
IMG.L	Semiconductor Equipment & Materials
ENTG	Semiconductor Equipment & Materials
BRKS	Semiconductor Equipment & Materials
VEO.DE	Semiconductor Equipment & Materials
MJ3.F	Semiconductor Equipment & Materials
KLIC	Semiconductor Equipment & Materials
SNPS	Semiconductor Equipment & Materials
EMAN	Semiconductor Equipment & Materials
ASX	Semiconductor Equipment & Materials
AEHR	Semiconductor Equipment & Materials
TTDA.MU	Semiconductor Equipment & Materials
E13.SI	Semiconductor Equipment & Materials
WFR.SG	Semiconductor Equipment & Materials
UCE.SG	Semiconductor Equipment & Materials
PKE	Semiconductor Equipment & Materials
ELG.F	Semiconductor Equipment & Materials
XXA.F	Semiconductor Equipment & Materials
TKY.SG	Semiconductor Equipment & Materials
AMAT	Semiconductor Equipment & Materials
UMC	Semiconductor Equipment & Materials
MTSN	Semiconductor Equipment & Materials
RIB.PA	Semiconductor Equipment & Materials
KU1.MU	Semiconductor Equipment & Materials
0527.HK	Semiconductor Equipment & Materials
LRCX	Semiconductor Equipment & Materials
COHU	Semiconductor Equipment & Materials
TTDA.BE	Semiconductor Equipment & Materials
ATRM	Semiconductor Equipment & Materials
PLAB	Semiconductor Equipment & Materials
SOPW	Semiconductor Equipment & Materials
TRT	Semiconductor Equipment & Materials
CSCD	Semiconductor Equipment & Materials
TSRA	Semiconductor Equipment & Materials
OCLR	Semiconductor Equipment & Materials
KLAC	Semiconductor Equipment & Materials
VAN.BE	Semiconductor Equipment & Materials
MJ3.SG	Semiconductor Equipment & Materials
DQ	Semiconductor Equipment & Materials
IMOS	Semiconductor Equipment & Materials
MXL	Semiconductor Equipment & Materials
IPGP	Semiconductor Equipment & Materials
MU.MX	Semiconductor- Memory Chips
LEDS	Semiconductor- Memory Chips
SEMI	Semiconductor- Memory Chips
MU	Semiconductor- Memory Chips
XAB.SG	Semiconductor- Memory Chips
CODE	Semiconductor- Memory Chips
RMBS	Semiconductor- Memory Chips
XAB.F	Semiconductor- Memory Chips
NLST	Semiconductor- Memory Chips
ISSI	Semiconductor- Memory Chips
XAB.BE	Semiconductor- Memory Chips
KEX	Shipping
HIFH.SG	Shipping
SPN.NZ	Shipping
SALT	Shipping
HHFA.DE	Shipping
0517.HK	Shipping
FRO	Shipping
1308.HK	Shipping
KLI1.F	Shipping
KNOP	Shipping
NYKA.F	Shipping
XRG.F	Shipping
SB	Shipping
NM	Shipping
ASC	Shipping
NAP	Shipping
CMRE	Shipping
KIY.F	Shipping
TOO	Shipping
0144.HK	Shipping
TK	Shipping
GASS	Shipping
NAO	Shipping
GLOP	Shipping
NNA	Shipping
MRM.AX	Shipping
TNK	Shipping
NMM	Shipping
DCIX	Shipping
KLI1.BE	Shipping
ZUW.BE	Shipping
SCI.NS	Shipping
D5C.BE	Shipping
DSX	Shipping
TOPS	Shipping
VLCCF	Shipping
TGP	Shipping
3DW.MU	Shipping
SBLK	Shipping
NVGS	Shipping
ZUW.F	Shipping
3DW.SG	Shipping
RLOG	Shipping
FRO.L	Shipping
EGLE	Shipping
GLNG	Shipping
J10.SI	Shipping
DRYS	Shipping
DLNG	Shipping
EXM.BR	Shipping
E91.SI	Shipping
FREE	Shipping
TEU	Shipping
ULTR	Shipping
EUK3.F	Shipping
NYKA.DU	Shipping
3DW.F	Shipping
3382.HK	Shipping
LGT-A.TO	Shipping
FRL.BE	Shipping
EUK3.MU	Shipping
P13.SI	Shipping
XRG.SG	Shipping
ALC.TO	Shipping
PANL	Shipping
OSGB	Shipping
SHIP	Shipping
T8V.SI	Shipping
O2I.SI	Shipping
FRL.MU	Shipping
SCI.BO	Shipping
SSW	Shipping
GLBS	Shipping
NAT	Shipping
PRGN	Shipping
DAC	Shipping
ISH	Shipping
NTH.NZ	Shipping
ESEA	Shipping
EG0.SI	Shipping
TNP	Shipping
BALT	Shipping
CPLP	Shipping
ZUW.SG	Shipping
OCN.L	Shipping
NYKA.BE	Shipping
SFL	Shipping
8233.HK	Shipping
GLOG	Shipping
NEWL	Shipping
MATX	Shipping
DIS.MI	Shipping
N03.SI	Shipping
GSKNF	Shipping
GSL	Shipping
DHT	Shipping
XRG.BE	Shipping
KS.V	Silver
MVG	Silver
ZSV.F	Silver
ZSV.DE	Silver
SSRI	Silver
ZSV.BE	Silver
DV.V	Silver
CMB.V	Silver
GPL.V	Silver
EXN.TO	Silver
GPL	Silver
HDA.V	Silver
MSV.TO	Silver
SLW.TO	Silver
XYD.MU	Silver
ZSV.MU	Silver
ZSV.DU	Silver
AG	Silver
SII.DE	Silver
ZSV.SG	Silver
XYD.F	Silver
TWR.V	Silver
ZM5.BE	Silver
SLW	Silver
FR.TO	Silver
SSO.TO	Silver
SVM	Silver
SVM.TO	Silver
PAA.TO	Silver
FSM	Silver
MGN	Silver
CDE	Silver
XYD.BE	Silver
HL	Silver
MYA.V	Silver
XYD.SG	Silver
EXK	Silver
MGT.TO	Silver
EML	Small Tools & Accessories
LECO	Small Tools & Accessories
TTC	Small Tools & Accessories
SSD	Small Tools & Accessories
PFIN	Small Tools & Accessories
SCX	Small Tools & Accessories
SNA	Small Tools & Accessories
AERO	Small Tools & Accessories
AAC	Specialized Health Services
FMS	Specialized Health Services
HH	Specialized Health Services
AMS	Specialized Health Services
IPCM	Specialized Health Services
PRSC	Specialized Health Services
ACHC	Specialized Health Services
OVIT	Specialized Health Services
HLS	Specialized Health Services
OCR	Specialized Health Services
BEAT	Specialized Health Services
AHS	Specialized Health Services
USPH	Specialized Health Services
CCEL	Specialized Health Services
MD	Specialized Health Services
HWAY	Specialized Health Services
DVA	Specialized Health Services
AMEH	Specialized Health Services
ANCI	Specialized Health Services
PAHC	Specialized Health Services
PFHO	Specialized Health Services
HGR	Specialized Health Services
DYNPRO.BO	Specialty Chemicals
ELM.L	Specialty Chemicals
SOTL.NS	Specialty Chemicals
SADHNANIQ.BO	Specialty Chemicals
AMRS	Specialty Chemicals
TIJ.F	Specialty Chemicals
KRA	Specialty Chemicals
SIKOZY.BO	Specialty Chemicals
ORAP.PA	Specialty Chemicals
CYT	Specialty Chemicals
SY1.DE	Specialty Chemicals
NXX.V	Specialty Chemicals
PEIX	Specialty Chemicals
DBT.PA	Specialty Chemicals
LXS.F	Specialty Chemicals
0640.HK	Specialty Chemicals
AMAL.BO	Specialty Chemicals
LYB	Specialty Chemicals
LWLG	Specialty Chemicals
ORGCOAT.BO	Specialty Chemicals
SOTL.BO	Specialty Chemicals
BFLS	Specialty Chemicals
GRA	Specialty Chemicals
LXS.DE	Specialty Chemicals
0AW.F	Specialty Chemicals
GURE	Specialty Chemicals
ZTF.L	Specialty Chemicals
OCT.F	Specialty Chemicals
OMN	Specialty Chemicals
POL	Specialty Chemicals
GRA.SG	Specialty Chemicals
VISHNU.BO	Specialty Chemicals
AXTA	Specialty Chemicals
MBLX	Specialty Chemicals
FWK.V	Specialty Chemicals
WDFC	Specialty Chemicals
IFF	Specialty Chemicals
SXT	Specialty Chemicals
RP8.F	Specialty Chemicals
NNC.F	Specialty Chemicals
JMAT.L	Specialty Chemicals
KMG	Specialty Chemicals
OLN	Specialty Chemicals
IPHS	Specialty Chemicals
KOP	Specialty Chemicals
R6H.F	Specialty Chemicals
NTIC	Specialty Chemicals
TORM	Specialty Chemicals
GRA.MU	Specialty Chemicals
NIKHILAD.BO	Specialty Chemicals
VAL	Specialty Chemicals
ALB	Specialty Chemicals
DPN.F	Specialty Chemicals
FSI.V	Specialty Chemicals
IFF.F	Specialty Chemicals
NPV.F	Specialty Chemicals
CHE-UN.TO	Specialty Chemicals
FOE	Specialty Chemicals
SIAL	Specialty Chemicals
AMTX	Specialty Chemicals
JYOTIRES.BO	Specialty Chemicals
PAH	Specialty Chemicals
CUS.TO	Specialty Chemicals
CHMT	Specialty Chemicals
SYMX	Specialty Chemicals
SHW	Specialty Chemicals
QUC.F	Specialty Chemicals
ZPPOLYSA.BO	Specialty Chemicals
KRO	Specialty Chemicals
OEC	Specialty Chemicals
MACE	Specialty Chemicals
CNO.V	Specialty Chemicals
ROC	Specialty Chemicals
VINYL.BO	Specialty Chemicals
GPRE	Specialty Chemicals
PPG	Specialty Chemicals
TO7.DU	Specialty Chemicals
PENX	Specialty Chemicals
FUL	Specialty Chemicals
BFRE	Specialty Chemicals
DYNAMIND.BO	Specialty Chemicals
OMN.TO	Specialty Chemicals
RPM	Specialty Chemicals
AFSE	Specialty Chemicals
OMG	Specialty Chemicals
NEU	Specialty Chemicals
2198.HK	Specialty Chemicals
ESPI	Specialty Chemicals
AKU.F	Specialty Chemicals
NI7.BE	Specialty Chemicals
JINDALPOL.NS	Specialty Chemicals
CBT	Specialty Chemicals
ECO.TO	Specialty Chemicals
CLTH	Specialty Chemicals
HWKN	Specialty Chemicals
KAP.F	Specialty Chemicals
ODC	Specialty Chemicals
0951.HK	Specialty Chemicals
XPROINDIA.NS	Specialty Chemicals
KWR	Specialty Chemicals
WLK	Specialty Chemicals
JAYAGROGN.NS	Specialty Chemicals
MEOH	Specialty Chemicals
FSI	Specialty Chemicals
SNMX	Specialty Chemicals
ALFAA.MX	Specialty Chemicals
LPAD	Specialty Chemicals
PZZA	Specialty Eateries
FRSH	Specialty Eateries
SBUX	Specialty Eateries
SOUP	Specialty Eateries
PBPB	Specialty Eateries
PNRA	Specialty Eateries
BDL	Specialty Eateries
ARMK	Specialty Eateries
USE.DE	Specialty Retail, Other
SBYA.F	Specialty Retail, Other
1003.HK	Specialty Retail, Other
EBA.F	Specialty Retail, Other
MCOX	Specialty Retail, Other
XKR.BE	Specialty Retail, Other
YAAA.MU	Specialty Retail, Other
ZA2.F	Specialty Retail, Other
XYUA.SG	Specialty Retail, Other
SACI.PA	Specialty Retail, Other
ZPF.MU	Specialty Retail, Other
1161.HK	Specialty Retail, Other
ZPF.DE	Specialty Retail, Other
ZPFK.MU	Specialty Retail, Other
ZAL.HA	Specialty Retail, Other
ZUMZ	Specialty Retail, Other
HGG	Specialty Retail, Other
MOW.NZ	Specialty Retail, Other
YOOX.MI	Specialty Retail, Other
0381.HK	Specialty Retail, Other
0653.HK	Specialty Retail, Other
ZVX.DU	Specialty Retail, Other
0931.HK	Specialty Retail, Other
YME.F	Specialty Retail, Other
ZAL.MU	Specialty Retail, Other
XOXO	Specialty Retail, Other
SPD.L	Specialty Retail, Other
YX3.DU	Specialty Retail, Other
ZAL.DE	Specialty Retail, Other
PCMI	Specialty Retail, Other
MFRM	Specialty Retail, Other
0595.HK	Specialty Retail, Other
ZPF.F	Specialty Retail, Other
VTG.AX	Specialty Retail, Other
RAK.SG	Specialty Retail, Other
MEO.SG	Specialty Retail, Other
MEO.DE	Specialty Retail, Other
GPC	Specialty Retail, Other
LDL.PA	Specialty Retail, Other
BAMM	Specialty Retail, Other
ZA2.BE	Specialty Retail, Other
HADV	Specialty Retail, Other
0856.HK	Specialty Retail, Other
WINA	Specialty Retail, Other
TIRFOAM.BO	Specialty Retail, Other
PERF	Specialty Retail, Other
YX3.SG	Specialty Retail, Other
TCS	Specialty Retail, Other
SMWH.L	Specialty Retail, Other
ZVX.F	Specialty Retail, Other
VSI	Specialty Retail, Other
O23.SI	Specialty Retail, Other
CTC.TO	Specialty Retail, Other
XYUA.F	Specialty Retail, Other
ODP.MX	Specialty Retail, Other
PRA.DE	Specialty Retail, Other
BCI.TO	Specialty Retail, Other
ODP	Specialty Retail, Other
KE4.DU	Specialty Retail, Other
QFX.AX	Specialty Retail, Other
JBH.AX	Specialty Retail, Other
CNV	Specialty Retail, Other
NCK.AX	Specialty Retail, Other
SBH	Specialty Retail, Other
LIQ.TO	Specialty Retail, Other
EBAY	Specialty Retail, Other
ZPFK.BE	Specialty Retail, Other
VLON.SG	Specialty Retail, Other
ZVX.SG	Specialty Retail, Other
RAK.BE	Specialty Retail, Other
BWNG.L	Specialty Retail, Other
PETM	Specialty Retail, Other
LQD.V	Specialty Retail, Other
G2M.MU	Specialty Retail, Other
TGE.F	Specialty Retail, Other
AMZO34.SA	Specialty Retail, Other
JB3.SG	Specialty Retail, Other
ZAL.SG	Specialty Retail, Other
JMEI	Specialty Retail, Other
WMAR	Specialty Retail, Other
EBAY34.SA	Specialty Retail, Other
ZPF.DU	Specialty Retail, Other
CST.V	Specialty Retail, Other
KAR	Specialty Retail, Other
BABA	Specialty Retail, Other
CST	Specialty Retail, Other
PETS.L	Specialty Retail, Other
TUMI	Specialty Retail, Other
BKS	Specialty Retail, Other
FLWS	Specialty Retail, Other
ZA2.SG	Specialty Retail, Other
RAK.MU	Specialty Retail, Other
SCY.NZ	Specialty Retail, Other
ZAL.BE	Specialty Retail, Other
HZO	Specialty Retail, Other
FIVE	Specialty Retail, Other
PTRY	Specialty Retail, Other
0348.HK	Specialty Retail, Other
ARP.AX	Specialty Retail, Other
CTC-A.TO	Specialty Retail, Other
FINL	Specialty Retail, Other
ZAGG	Specialty Retail, Other
OVER.F	Specialty Retail, Other
MED	Specialty Retail, Other
NNRX	Specialty Retail, Other
CS5.SG	Specialty Retail, Other
MIK	Specialty Retail, Other
0493.HK	Specialty Retail, Other
ZPFK.DU	Specialty Retail, Other
FBI.V	Specialty Retail, Other
N32.SI	Specialty Retail, Other
CNCO	Specialty Retail, Other
ZM3.F	Specialty Retail, Other
MUSA	Specialty Retail, Other
TUMIF	Specialty Retail, Other
ALVDI.PA	Specialty Retail, Other
ZAL.DU	Specialty Retail, Other
FTD	Specialty Retail, Other
CPW.L	Specialty Retail, Other
HOLL	Specialty Retail, Other
VITC	Specialty Retail, Other
IDG.TO	Specialty Retail, Other
SPLS	Specialty Retail, Other
EH.TO	Specialty Retail, Other
YX3.BE	Specialty Retail, Other
ZPF.SG	Specialty Retail, Other
CSS	Specialty Retail, Other
ULTA	Specialty Retail, Other
G2M.F	Specialty Retail, Other
ZM3.SG	Specialty Retail, Other
3389.HK	Specialty Retail, Other
TSCO	Specialty Retail, Other
XKR.F	Specialty Retail, Other
ZPF.BE	Specialty Retail, Other
TF3A.F	Specialty Retail, Other
RCII	Specialty Retail, Other
MIZ.SG	Specialty Retail, Other
BID	Specialty Retail, Other
MIZ.BE	Specialty Retail, Other
HSNI	Specialty Retail, Other
PZR.BE	Specialty Retail, Other
1280.HK	Specialty Retail, Other
OUTR	Specialty Retail, Other
JD.L	Specialty Retail, Other
TA	Specialty Retail, Other
SEAS	Sporting Activities
CLUB	Sporting Activities
GNTP	Sporting Activities
TRK	Sporting Activities
DVD	Sporting Activities
MANU	Sporting Activities
MYCC	Sporting Activities
ISCA	Sporting Activities
VTMB	Sporting Activities
LTM	Sporting Activities
XSPY	Sporting Goods
POOL	Sporting Goods
BDE	Sporting Goods
NLS	Sporting Goods
ESCA	Sporting Goods
ELY	Sporting Goods
SPWH	Sporting Goods
JOUT	Sporting Goods
HIBB	Sporting Goods Stores
SMAK	Sporting Goods Stores
SPCHB	Sporting Goods Stores
DOVR	Sporting Goods Stores
BGFV	Sporting Goods Stores
DKS	Sporting Goods Stores
CAB	Sporting Goods Stores
IWQ.SG	Staffing & Outsourcing Services
TMW.SG	Staffing & Outsourcing Services
TBI	Staffing & Outsourcing Services
HSII	Staffing & Outsourcing Services
DHX	Staffing & Outsourcing Services
HSON	Staffing & Outsourcing Services
TMH	Staffing & Outsourcing Services
MWW	Staffing & Outsourcing Services
XXY.F	Staffing & Outsourcing Services
STAF	Staffing & Outsourcing Services
RHI	Staffing & Outsourcing Services
KELYA	Staffing & Outsourcing Services
IWQ.MU	Staffing & Outsourcing Services
SDG.PA	Staffing & Outsourcing Services
CRRS	Staffing & Outsourcing Services
MAN	Staffing & Outsourcing Services
RECN	Staffing & Outsourcing Services
KFRC	Staffing & Outsourcing Services
JOB	Staffing & Outsourcing Services
BBSI	Staffing & Outsourcing Services
KFY	Staffing & Outsourcing Services
ASGN	Staffing & Outsourcing Services
CCRN	Staffing & Outsourcing Services
ZPIN	Staffing & Outsourcing Services
PRG.AX	Staffing & Outsourcing Services
CCNI	Staffing & Outsourcing Services
VISI	Staffing & Outsourcing Services
MPI.L	Staffing & Outsourcing Services
MHH	Staffing & Outsourcing Services
ECHI	Staffing & Outsourcing Services
PAYX	Staffing & Outsourcing Services
DLHC	Staffing & Outsourcing Services
MSI.TO	Staffing & Outsourcing Services
CDI	Staffing & Outsourcing Services
BGSF	Staffing & Outsourcing Services
SFN	Staffing & Outsourcing Services
CTP	Staffing & Outsourcing Services
RCMT	Staffing & Outsourcing Services
JOBS	Staffing & Outsourcing Services
JFR.SG	Steel & Iron
GSI	Steel & Iron
ZEUS	Steel & Iron
VISASTEEL.NS	Steel & Iron
PYV.DU	Steel & Iron
HIGA.F	Steel & Iron
KST.BE	Steel & Iron
KST.F	Steel & Iron
SYNL	Steel & Iron
SXC	Steel & Iron
ICHB.MX	Steel & Iron
STLD	Steel & Iron
TKA.DE	Steel & Iron
GGB	Steel & Iron
CPSL	Steel & Iron
RKKK.MU	Steel & Iron
SZG.DE	Steel & Iron
ISC1.MU	Steel & Iron
VAS.DE	Steel & Iron
MTL	Steel & Iron
SCHN	Steel & Iron
TX	Steel & Iron
CMC	Steel & Iron
ISC1.F	Steel & Iron
MT	Steel & Iron
TOK.F	Steel & Iron
YMT.F	Steel & Iron
AK2.DU	Steel & Iron
ROCK	Steel & Iron
JSL.BO	Steel & Iron
AKS	Steel & Iron
AGO.AX	Steel & Iron
SUTR	Steel & Iron
ISC1.SG	Steel & Iron
NUE	Steel & Iron
VAS.F	Steel & Iron
TX.TO	Steel & Iron
VAS.BE	Steel & Iron
X	Steel & Iron
CV8S.F	Steel & Iron
G60.F	Steel & Iron
SSLT	Steel & Iron
ARI.AX	Steel & Iron
VK.PA	Steel & Iron
SAIL.NS	Steel & Iron
FRD	Steel & Iron
YMT.BE	Steel & Iron
KCO.F	Steel & Iron
NWPX	Steel & Iron
VAC.F	Steel & Iron
YM9A.BE	Steel & Iron
OUTA.F	Steel & Iron
SID	Steel & Iron
0267.HK	Steel & Iron
PYV.MU	Steel & Iron
DDL.F	Steel & Iron
RTS2.DE	Steel & Iron
ISWL.BO	Steel & Iron
TKA.F	Steel & Iron
WOR	Steel & Iron
0893.HK	Steel & Iron
VAC.DE	Steel & Iron
RUCHISTR.BO	Steel & Iron
STLD.MX	Steel & Iron
SIM	Steel & Iron
PKX	Steel & Iron
FXPO.L	Steel & Iron
USAP	Steel & Iron
TMST	Steel & Iron
G60.SG	Steel & Iron
VAC.MU	Steel & Iron
CHOP	Steel & Iron
ERAR.BA	Steel & Iron
RAJGLOWIR.BO	Steel & Iron
TINPLATE.NS	Steel & Iron
TINPLATE.BO	Steel & Iron
OUTA.SG	Steel & Iron
OSN	Steel & Iron
DDL.BE	Steel & Iron
NPS.SG	Steel & Iron
BCI.AX	Steel & Iron
SSN.BE	Steel & Iron
NMDC.NS	Steel & Iron
IGC	Steel & Iron
RS	Steel & Iron
LIF.TO	Steel & Iron
0826.HK	Steel & Iron
31Y.F	Steel & Iron
U1S1.SG	Steel & Iron
X.MX	Steel & Iron
0103.HK	Steel & Iron
VARDHINDQ.BO	Steel & Iron
RUS.TO	Steel & Iron
STU.NZ	Steel & Iron
CV8S.SG	Steel & Iron
HIGA.BE	Steel & Iron
YM9A.SG	Steel & Iron
CX5.SI	Steel & Iron
JFR.F	Steel & Iron
IIIN	Steel & Iron
31Y.SG	Steel & Iron
AMBC	Surety & Title Insurance
ITIC	Surety & Title Insurance
OB	Surety & Title Insurance
AGO	Surety & Title Insurance
NMIH	Surety & Title Insurance
JFGI	Surety & Title Insurance
FNF	Surety & Title Insurance
KBLB	Synthetics
LTBR	Synthetics
TSE	Synthetics
AXLL	Synthetics
SCEI	Synthetics
GLTC	Synthetics
SYX	Technical & System Software
ADK.V	Technical & System Software
DSY.BE	Technical & System Software
SAP.DE	Technical & System Software
INFY	Technical & System Software
MENT	Technical & System Software
MGX.SG	Technical & System Software
YDL.F	Technical & System Software
DSY1.F	Technical & System Software
SWP.PA	Technical & System Software
OTC.TO	Technical & System Software
QS6.SG	Technical & System Software
NEM.DE	Technical & System Software
PAY.NZ	Technical & System Software
IRE.AX	Technical & System Software
LDV.MU	Technical & System Software
VIZ.F	Technical & System Software
EVOL	Technical & System Software
GKS.MU	Technical & System Software
PROL.PA	Technical & System Software
FJH.BE	Technical & System Software
MCRO.L	Technical & System Software
0800.HK	Technical & System Software
ICAD	Technical & System Software
MLPAC.PA	Technical & System Software
XOINFO.BO	Technical & System Software
VQS.V	Technical & System Software
TYL	Technical & System Software
SDL.L	Technical & System Software
ISH2.DU	Technical & System Software
ABT.TO	Technical & System Software
ELX	Technical & System Software
YSN.MU	Technical & System Software
V3S.DU	Technical & System Software
V3S.BE	Technical & System Software
TNE.AX	Technical & System Software
IW3.F	Technical & System Software
CMY.BE	Technical & System Software
IVU.BE	Technical & System Software
SGE.L	Technical & System Software
V3S.DE	Technical & System Software
GLOG.BR	Technical & System Software
KDIC.F	Technical & System Software
IGE.PA	Technical & System Software
DSG.TO	Technical & System Software
PDFS	Technical & System Software
NATI	Technical & System Software
VV.V	Technical & System Software
THP.V	Technical & System Software
VGI.AX	Technical & System Software
OS3.F	Technical & System Software
KERNEX.NS	Technical & System Software
TMI.DU	Technical & System Software
ADSK	Technical & System Software
OTX.MU	Technical & System Software
ADA.AX	Technical & System Software
KFX.L	Technical & System Software
MGX.F	Technical & System Software
QNA.AX	Technical & System Software
ESP.TO	Technical & System Software
ODYSSEY.BO	Technical & System Software
INW.DE	Technical & System Software
VGL.NZ	Technical & System Software
JCS.AX	Technical & System Software
TMI.SG	Technical & System Software
CSU.TO	Technical & System Software
TXT.MI	Technical & System Software
RKN.TO	Technical & System Software
DSY.PA	Technical & System Software
RIV.BE	Technical & System Software
KXS.TO	Technical & System Software
YSN.SG	Technical & System Software
TMI.F	Technical & System Software
YSN.BE	Technical & System Software
ERMS	Technical & System Software
VMW	Technical & System Software
ACIW	Technical & System Software
CMY.MU	Technical & System Software
PPA.SG	Technical & System Software
USAT	Technical & System Software
OCJ.MU	Technical & System Software
ISD.V	Technical & System Software
BRN.F	Technical & System Software
YDL.SG	Technical & System Software
ZYLOG.BO	Technical & System Software
SCSC	Technical & System Software
OHT.BE	Technical & System Software
ILA.V	Technical & System Software
ESL.TO	Technical & System Software
PNG.MU	Technical & System Software
VRNS	Technical & System Software
ATTU	Technical & System Software
LDV.SG	Technical & System Software
CMY.F	Technical & System Software
ROI.V	Technical & System Software
NXJ.TO	Technical & System Software
LDV.F	Technical & System Software
CNQR	Technical & System Software
0268.HK	Technical & System Software
TCS.TO	Technical & System Software
CIMT	Technical & System Software
ITW.MI	Technical & System Software
RKET.DE	Technical & System Software
NEM.HA	Technical & System Software
OCL.AX	Technical & System Software
MOQ.AX	Technical & System Software
QHR.V	Technical & System Software
8081.HK	Technical & System Software
PTC	Technical & System Software
IVU.F	Technical & System Software
IQ.V	Technical & System Software
ISR.MU	Technical & System Software
CMG.TO	Technical & System Software
GKS.DE	Technical & System Software
MIXT	Technical & System Software
E5C.SG	Technical & System Software
WYN.NZ	Technical & System Software
YSN.F	Technical & System Software
CMY.SG	Technical & System Software
CXG-A.V	Technical & System Software
ABMKNO.BO	Technical & System Software
3888.HK	Technical & System Software
CAS.PA	Technical & System Software
VIS.V	Technical & System Software
QTG.AX	Technical & System Software
HPTO	Technical & System Software
JEC.TO	Technical Services
NVEE	Technical Services
VSR	Technical Services
WLDN	Technical Services
TXGE	Technical Services
CCGM	Technical Services
KBR	Technical Services
CESX	Technical Services
AMRC	Technical Services
ACM	Technical Services
FRM	Technical Services
DYNV	Technical Services
JEC	Technical Services
ENG	Technical Services
GRAM	Technical Services
EGL	Technical Services
VSEC	Technical Services
TTEK	Technical Services
INVT	Telecom Services - Domestic
ATNI	Telecom Services - Domestic
CBB	Telecom Services - Domestic
CTL	Telecom Services - Domestic
WIN	Telecom Services - Domestic
FRP	Telecom Services - Domestic
T	Telecom Services - Domestic
SHEN	Telecom Services - Domestic
CHT	Telecom Services - Domestic
CEL	Telecom Services - Domestic
ALSK	Telecom Services - Domestic
ELNK	Telecom Services - Domestic
FTR	Telecom Services - Domestic
ALTV	Telecom Services - Domestic
CALL	Telecom Services - Domestic
OTEL	Telecom Services - Domestic
VZ	Telecom Services - Domestic
BCE	Telecom Services - Domestic
CNSL	Telecom Services - Domestic
RPID	Telecom Services - Domestic
CHA	Telecom Services - Foreign
KT	Telecom Services - Foreign
TEF	Telecom Services - Foreign
PHI	Telecom Services - Foreign
PHI.V	Telecom Services - Foreign
ORAN	Telecom Services - Foreign
NTT	Telecom Services - Foreign
NULM	Telecom Services - Foreign
NTL	Telecom Services - Foreign
IPAS	Telecom Services - Foreign
PAGEIND.BO	Textile - Apparel Clothing
EVK	Textile - Apparel Clothing
RL	Textile - Apparel Clothing
ZODIACLOT.NS	Textile - Apparel Clothing
QKS.F	Textile - Apparel Clothing
VC8.F	Textile - Apparel Clothing
3818.HK	Textile - Apparel Clothing
0333.HK	Textile - Apparel Clothing
KMD.NZ	Textile - Apparel Clothing
0928.HK	Textile - Apparel Clothing
KAZI.PA	Textile - Apparel Clothing
KBSF	Textile - Apparel Clothing
FCCN.L	Textile - Apparel Clothing
BANG.NS	Textile - Apparel Clothing
GUN.F	Textile - Apparel Clothing
FT8.F	Textile - Apparel Clothing
KORS	Textile - Apparel Clothing
IVO.F	Textile - Apparel Clothing
CRI	Textile - Apparel Clothing
OWK.F	Textile - Apparel Clothing
ZA	Textile - Apparel Clothing
HBI	Textile - Apparel Clothing
AAH3.BE	Textile - Apparel Clothing
AAH3.SG	Textile - Apparel Clothing
XNY	Textile - Apparel Clothing
MLPPI.PA	Textile - Apparel Clothing
GIL.TO	Textile - Apparel Clothing
ROCP	Textile - Apparel Clothing
